Manufacturer,Model Name,Device Name,Model Code,GPU,Form Factor,System on Chip,Total MEM,ABIs,OpenGL ES Versions,SDK
Vivo,X6D,vivo X6D,PD1415D,Mali-T760MP2,Phone,Mediatek MT6752,3679MB,arm64-v8a;armeabi;armeabi-v7a,3,22
Vivo,Y67,vivo Y67L,PD1612,Mali-T860MP2,Phone,Mediatek MT6750,3854MB,arm64-v8a;armeabi;armeabi-v7a,3,23
Vivo,vivo 1913,vivo 1913,1913,Adreno (TM) 640,Phone,Qualcomm SM8150P,3311-3319MB,arm64-v8a;armeabi;armeabi-v7a,3.2,28;29
Vivo,V1824A,V1824BA,PD1824,Adreno (TM) 640,Phone,Qualcomm SDM855,3396-3421MB,arm64-v8a;armeabi;armeabi-v7a,3.2,28;29
Vivo,vivo 1803,vivo 1803,1803,PowerVR Rogue GE8320,Phone,Mediatek MT6762,2809MB,arm64-v8a;armeabi;armeabi-v7a,3.2,27
Vivo,vivo 1808,vivo 1808,1808,PowerVR Rogue GE8320,Phone,Mediatek MT6762,2809MB,arm64-v8a;armeabi;armeabi-v7a,3.2,27
Vivo,V1818A,V1818A,PD1818G,Adreno (TM) 505,Phone,Qualcomm SDM439,2833MB,arm64-v8a;armeabi;armeabi-v7a,3.2,27
Vivo,V1816A,V1816A,PD1816,Adreno (TM) 512,Phone,Qualcomm SDM660,1601-1602MB,arm64-v8a;armeabi;armeabi-v7a,3.2,27;28
Vivo,vivo 1724,vivo 1724,1724,Adreno (TM) 308,Phone,Qualcomm MSM8917,2838MB,arm64-v8a;armeabi;armeabi-v7a,3,27
Vivo,vivo 1812,vivo 1812_19,1812,PowerVR Rogue GE8300,Phone,Mediatek MT6761,1822MB,arm64-v8a;armeabi;armeabi-v7a,3.2,27
Vivo,Y55,vivo Y55,1603,Adreno (TM) 505,Phone,Qualcomm MSM8937,1877MB,armeabi;armeabi-v7a,3.1,23
Vivo,Y67,vivo Y67A,PD1612,Mali-T860MP2,Phone,Mediatek MT6750,3854MB,arm64-v8a;armeabi;armeabi-v7a,3,23
Vivo,V1963A,V1963A,PD1963,Adreno (TM) 620,Phone,Qualcomm SM7250,3375MB,arm64-v8a;armeabi;armeabi-v7a,3.2,29
Vivo,vivo  X21i  A,vivo X21i A,PD1801,Mali-G72 MP3MP3,Phone,Mediatek MT6771,1636-2880MB,arm64-v8a;armeabi;armeabi-v7a,3.2,27;28
